,weekendingdate,jurisdiction,totalconfc19newadm,totalconfc19newadmadult,totalconfc19newadmped,totalconfflunewadm,numconfc19newadmped0to4,numconfc19newadmped5to17,numconfc19newadmadult18to49,numconfc19newadmunk,totalconfflunewadmadult,totalconfflunewadmped,totalconfrsvnewadm,totalconfrsvnewadmadult,totalconfrsvnewadmped,numconfc19newadmadult50to64,numconfc19newadmadult65to74,numconfc19newadmadult75plus,numconfflunewadmped0to4,numconfflunewadmped5to17,numconfflunewadmadult18to49,numconfflunewadmadult50to64,numconfflunewadmadult65to74,numconfflunewadmadult75plus,numconfflunewadmunk,numconfrsvnewadmped0to4,numconfrsvnewadmped5to17,numconfrsvnewadmadult18to49,numconfrsvnewadmadult50to64,numconfrsvnewadmadult65to74,numconfrsvnewadmadult75plus,numconfrsvnewadmunk
206,2023-09-09,ND,24.0,23.0,1.0,0.0,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,
207,2023-09-09,NE,68.0,67.0,1.0,1.0,1.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,
208,2023-09-09,NH,54.0,52.0,2.0,1.0,1.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
209,2023-09-09,NJ,450.0,429.0,21.0,13.0,9.0,4.0,56.0,9.0,,,,,,,,,,,,,,,,,,,,,,
210,2023-09-09,NM,74.0,69.0,5.0,4.0,4.0,1.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,
211,2023-09-09,NV,194.0,177.0,17.0,4.0,13.0,4.0,24.0,0.0,,,,,,,,,,,,,,,,,,,,,,
212,2023-09-09,NY,1689.0,1633.0,56.0,21.0,31.0,15.0,232.0,30.0,,,,,,,,,,,,,,,,,,,,,,
213,2023-09-09,OH,583.0,568.0,15.0,15.0,11.0,4.0,76.0,6.0,,,,,,,,,,,,,,,,,,,,,,
214,2023-09-09,OK,287.0,277.0,10.0,16.0,4.0,3.0,46.0,21.0,,,,,,,,,,,,,,,,,,,,,,
215,2023-09-09,OR,271.0,261.0,10.0,3.0,5.0,5.0,47.0,7.0,,,,,,,,,,,,,,,,,,,,,,
216,2023-09-09,PA,765.0,733.0,32.0,43.0,13.0,11.0,69.0,45.0,,,,,,,,,,,,,,,,,,,,,,
217,2023-09-09,PR,153.0,142.0,11.0,54.0,6.0,5.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,
218,2023-09-09,RI,50.0,50.0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
219,2023-09-09,SC,388.0,380.0,8.0,22.0,7.0,1.0,56.0,3.0,,,,,,,,,,,,,,,,,,,,,,
220,2023-09-09,SD,60.0,57.0,3.0,3.0,2.0,1.0,11.0,2.0,,,,,,,,,,,,,,,,,,,,,,
221,2023-09-09,TN,466.0,448.0,18.0,46.0,10.0,6.0,56.0,48.0,,,,,,,,,,,,,,,,,,,,,,
222,2023-09-09,TX,2243.0,2074.0,169.0,110.0,93.0,76.0,355.0,65.0,,,,,,,,,,,,,,,,,,,,,,
223,2023-09-09,USA,22623.0,21570.0,1053.0,804.0,577.0,393.0,3123.0,1179.0,,,,,,,,,,,,,,,,,,,,,,
224,2023-09-09,UT,130.0,119.0,11.0,2.0,7.0,4.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,
225,2023-09-09,VA,479.0,458.0,21.0,40.0,8.0,6.0,65.0,12.0,,,,,,,,,,,,,,,,,,,,,,
226,2023-09-09,VI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
227,2023-09-09,VT,35.0,35.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
228,2023-09-09,WA,340.0,334.0,6.0,37.0,4.0,2.0,48.0,4.0,,,,,,,,,,,,,,,,,,,,,,
229,2023-09-09,WI,193.0,180.0,13.0,1.0,4.0,2.0,26.0,8.0,,,,,,,,,,,,,,,,,,,,,,
230,2023-09-09,WV,150.0,144.0,6.0,2.0,4.0,2.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,
231,2023-09-09,WY,33.0,32.0,1.0,0.0,1.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,
232,2023-09-16,AK,38.0,35.0,3.0,5.0,3.0,0.0,6.0,1.0,,,,,,,,,,,,,,,,,,,,,,
233,2023-09-16,AL,406.0,395.0,11.0,20.0,6.0,5.0,51.0,0.0,,,,,,,,,,,,,,,,,,,,,,
234,2023-09-16,AR,296.0,285.0,11.0,7.0,9.0,2.0,41.0,3.0,,,,,,,,,,,,,,,,,,,,,,
235,2023-09-16,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
236,2023-09-16,AZ,303.0,299.0,4.0,10.0,2.0,1.0,43.0,4.0,,,,,,,,,,,,,,,,,,,,,,
237,2023-09-16,CA,2751.0,2665.0,86.0,41.0,46.0,31.0,430.0,147.0,,,,,,,,,,,,,,,,,,,,,,
238,2023-09-16,CO,306.0,298.0,8.0,2.0,6.0,2.0,51.0,0.0,,,,,,,,,,,,,,,,,,,,,,
239,2023-09-16,CT,220.0,210.0,10.0,9.0,7.0,2.0,26.0,3.0,,,,,,,,,,,,,,,,,,,,,,
240,2023-09-16,DC,68.0,56.0,12.0,0.0,10.0,2.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,
241,2023-09-16,DE,44.0,42.0,2.0,0.0,2.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,
242,2023-09-16,FL,2631.0,2529.0,102.0,156.0,48.0,44.0,275.0,617.0,,,,,,,,,,,,,,,,,,,,,,
243,2023-09-16,GA,700.0,663.0,37.0,34.0,19.0,18.0,99.0,15.0,,,,,,,,,,,,,,,,,,,,,,
244,2023-09-16,GU,2.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
245,2023-09-16,HI,107.0,77.0,30.0,8.0,9.0,21.0,1.0,18.0,,,,,,,,,,,,,,,,,,,,,,
246,2023-09-16,IA,158.0,149.0,9.0,0.0,3.0,4.0,15.0,8.0,,,,,,,,,,,,,,,,,,,,,,
247,2023-09-16,ID,84.0,78.0,6.0,0.0,4.0,1.0,19.0,1.0,,,,,,,,,,,,,,,,,,,,,,
248,2023-09-16,IL,756.0,736.0,20.0,18.0,13.0,6.0,103.0,28.0,,,,,,,,,,,,,,,,,,,,,,
249,2023-09-16,IN,349.0,343.0,6.0,9.0,4.0,1.0,32.0,13.0,,,,,,,,,,,,,,,,,,,,,,
250,2023-09-16,KS,171.0,170.0,1.0,3.0,0.0,1.0,17.0,1.0,,,,,,,,,,,,,,,,,,,,,,
251,2023-09-16,KY,349.0,343.0,6.0,5.0,6.0,0.0,32.0,18.0,,,,,,,,,,,,,,,,,,,,,,
252,2023-09-16,LA,284.0,260.0,24.0,13.0,12.0,12.0,43.0,8.0,,,,,,,,,,,,,,,,,,,,,,
253,2023-09-16,MA,558.0,541.0,17.0,5.0,9.0,8.0,64.0,0.0,,,,,,,,,,,,,,,,,,,,,,
254,2023-09-16,MD,271.0,259.0,12.0,2.0,9.0,2.0,40.0,2.0,,,,,,,,,,,,,,,,,,,,,,
255,2023-09-16,ME,53.0,52.0,1.0,0.0,0.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,
256,2023-09-16,MI,488.0,476.0,12.0,9.0,2.0,7.0,56.0,9.0,,,,,,,,,,,,,,,,,,,,,,
257,2023-09-16,MN,209.0,202.0,7.0,1.0,5.0,2.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,
258,2023-09-16,MO,456.0,440.0,16.0,8.0,11.0,5.0,62.0,2.0,,,,,,,,,,,,,,,,,,,,,,
259,2023-09-16,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,2023-09-16,MS,176.0,173.0,3.0,23.0,1.0,2.0,18.0,1.0,,,,,,,,,,,,,,,,,,,,,,
261,2023-09-16,MT,97.0,95.0,2.0,1.0,2.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,
262,2023-09-16,NC,617.0,606.0,11.0,11.0,6.0,2.0,80.0,3.0,,,,,,,,,,,,,,,,,,,,,,
263,2023-09-16,ND,28.0,27.0,1.0,0.0,1.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,
264,2023-09-16,NE,90.0,89.0,1.0,0.0,1.0,0.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
265,2023-09-16,NH,84.0,76.0,8.0,0.0,2.0,6.0,16.0,0.0,,,,,,,,,,,,,,,,,,,,,,
266,2023-09-16,NJ,446.0,428.0,18.0,10.0,9.0,2.0,45.0,10.0,,,,,,,,,,,,,,,,,,,,,,
267,2023-09-16,NM,48.0,45.0,3.0,11.0,2.0,1.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
268,2023-09-16,NV,159.0,148.0,11.0,0.0,8.0,3.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,
269,2023-09-16,NY,1725.0,1650.0,75.0,12.0,49.0,21.0,232.0,54.0,,,,,,,,,,,,,,,,,,,,,,
270,2023-09-16,OH,688.0,658.0,30.0,9.0,17.0,13.0,89.0,18.0,,,,,,,,,,,,,,,,,,,,,,
271,2023-09-16,OK,200.0,195.0,5.0,16.0,3.0,1.0,28.0,3.0,,,,,,,,,,,,,,,,,,,,,,
272,2023-09-16,OR,271.0,263.0,8.0,6.0,7.0,1.0,31.0,7.0,,,,,,,,,,,,,,,,,,,,,,
273,2023-09-16,PA,655.0,630.0,25.0,48.0,15.0,8.0,69.0,12.0,,,,,,,,,,,,,,,,,,,,,,
274,2023-09-16,PR,156.0,145.0,11.0,59.0,8.0,2.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,
275,2023-09-16,RI,48.0,48.0,0.0,2.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,
276,2023-09-16,SC,364.0,358.0,6.0,25.0,3.0,3.0,44.0,3.0,,,,,,,,,,,,,,,,,,,,,,
277,2023-09-16,SD,47.0,46.0,1.0,0.0,1.0,0.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
278,2023-09-16,TN,389.0,372.0,17.0,34.0,10.0,6.0,42.0,33.0,,,,,,,,,,,,,,,,,,,,,,
279,2023-09-16,TX,2128.0,2018.0,110.0,128.0,61.0,49.0,315.0,90.0,,,,,,,,,,,,,,,,,,,,,,
280,2023-09-16,USA,21897.0,21028.0,869.0,821.0,478.0,329.0,2833.0,1152.0,,,,,,,,,,,,,,,,,,,,,,
281,2023-09-16,UT,134.0,125.0,9.0,3.0,4.0,5.0,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,
282,2023-09-16,VA,444.0,424.0,20.0,31.0,3.0,13.0,54.0,5.0,,,,,,,,,,,,,,,,,,,,,,
283,2023-09-16,VI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
284,2023-09-16,VT,26.0,25.0,1.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
285,2023-09-16,WA,387.0,374.0,13.0,15.0,9.0,4.0,61.0,1.0,,,,,,,,,,,,,,,,,,,,,,
286,2023-09-16,WI,260.0,241.0,19.0,3.0,6.0,6.0,27.0,10.0,,,,,,,,,,,,,,,,,,,,,,
287,2023-09-16,WV,146.0,139.0,7.0,6.0,4.0,3.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,
288,2023-09-16,WY,26.0,25.0,1.0,0.0,1.0,0.0,9.0,0.0,,,,,,,,,,,,,,,,,,,,,,
289,2023-09-23,AK,24.0,23.0,1.0,6.0,1.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,
290,2023-09-23,AL,371.0,356.0,15.0,11.0,9.0,6.0,50.0,2.0,,,,,,,,,,,,,,,,,,,,,,
291,2023-09-23,AR,240.0,235.0,5.0,6.0,4.0,1.0,27.0,0.0,,,,,,,,,,,,,,,,,,,,,,
292,2023-09-23,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
293,2023-09-23,AZ,281.0,267.0,14.0,8.0,10.0,4.0,35.0,2.0,,,,,,,,,,,,,,,,,,,,,,
294,2023-09-23,CA,2589.0,2510.0,79.0,46.0,48.0,25.0,483.0,83.0,,,,,,,,,,,,,,,,,,,,,,
295,2023-09-23,CO,299.0,288.0,11.0,8.0,10.0,1.0,44.0,3.0,,,,,,,,,,,,,,,,,,,,,,
296,2023-09-23,CT,289.0,284.0,5.0,16.0,3.0,2.0,36.0,1.0,,,,,,,,,,,,,,,,,,,,,,
297,2023-09-23,DC,74.0,65.0,9.0,1.0,4.0,4.0,16.0,1.0,,,,,,,,,,,,,,,,,,,,,,
298,2023-09-23,DE,58.0,50.0,8.0,0.0,4.0,4.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
299,2023-09-23,FL,1669.0,1581.0,88.0,172.0,43.0,37.0,175.0,65.0,,,,,,,,,,,,,,,,,,,,,,
300,2023-09-23,GA,598.0,567.0,31.0,30.0,20.0,11.0,95.0,13.0,,,,,,,,,,,,,,,,,,,,,,
301,2023-09-23,GU,3.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
302,2023-09-23,HI,122.0,91.0,31.0,5.0,9.0,22.0,5.0,17.0,,,,,,,,,,,,,,,,,,,,,,
303,2023-09-23,IA,164.0,160.0,4.0,0.0,3.0,1.0,23.0,1.0,,,,,,,,,,,,,,,,,,,,,,
304,2023-09-23,ID,100.0,96.0,4.0,3.0,4.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,
305,2023-09-23,IL,736.0,710.0,26.0,20.0,16.0,9.0,89.0,10.0,,,,,,,,,,,,,,,,,,,,,,
306,2023-09-23,IN,362.0,357.0,5.0,9.0,3.0,1.0,34.0,13.0,,,,,,,,,,,,,,,,,,,,,,
307,2023-09-23,KS,161.0,159.0,2.0,4.0,1.0,1.0,14.0,2.0,,,,,,,,,,,,,,,,,,,,,,
308,2023-09-23,KY,289.0,285.0,4.0,13.0,4.0,0.0,21.0,10.0,,,,,,,,,,,,,,,,,,,,,,
309,2023-09-23,LA,236.0,223.0,13.0,18.0,11.0,2.0,32.0,1.0,,,,,,,,,,,,,,,,,,,,,,
310,2023-09-23,MA,569.0,554.0,15.0,10.0,7.0,8.0,70.0,1.0,,,,,,,,,,,,,,,,,,,,,,
311,2023-09-23,MD,347.0,337.0,10.0,6.0,5.0,4.0,46.0,4.0,,,,,,,,,,,,,,,,,,,,,,
312,2023-09-23,ME,50.0,47.0,3.0,1.0,2.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
313,2023-09-23,MI,570.0,546.0,24.0,17.0,17.0,4.0,42.0,18.0,,,,,,,,,,,,,,,,,,,,,,
314,2023-09-23,MN,254.0,249.0,5.0,4.0,2.0,3.0,39.0,2.0,,,,,,,,,,,,,,,,,,,,,,
315,2023-09-23,MO,434.0,415.0,19.0,16.0,14.0,5.0,57.0,2.0,,,,,,,,,,,,,,,,,,,,,,
316,2023-09-23,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2023-09-23,MS,123.0,120.0,3.0,16.0,2.0,1.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,
318,2023-09-23,MT,133.0,127.0,6.0,3.0,4.0,2.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,
319,2023-09-23,NC,604.0,595.0,9.0,13.0,4.0,5.0,83.0,0.0,,,,,,,,,,,,,,,,,,,,,,
320,2023-09-23,ND,35.0,35.0,0.0,1.0,0.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,
321,2023-09-23,NE,84.0,83.0,1.0,6.0,1.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,
322,2023-09-23,NH,106.0,101.0,5.0,2.0,0.0,5.0,14.0,0.0,,,,,,,,,,,,,,,,,,,,,,
323,2023-09-23,NJ,525.0,491.0,34.0,19.0,18.0,7.0,48.0,16.0,,,,,,,,,,,,,,,,,,,,,,
324,2023-09-23,NM,57.0,54.0,3.0,3.0,2.0,1.0,8.0,0.0,,,,,,,,,,,,,,,,,,,,,,
325,2023-09-23,NV,204.0,189.0,15.0,4.0,9.0,6.0,19.0,6.0,,,,,,,,,,,,,,,,,,,,,,
326,2023-09-23,NY,1754.0,1678.0,76.0,19.0,40.0,30.0,233.0,32.0,,,,,,,,,,,,,,,,,,,,,,
327,2023-09-23,OH,653.0,633.0,20.0,9.0,16.0,4.0,53.0,17.0,,,,,,,,,,,,,,,,,,,,,,
328,2023-09-23,OK,214.0,214.0,0.0,17.0,0.0,0.0,36.0,0.0,,,,,,,,,,,,,,,,,,,,,,
329,2023-09-23,OR,263.0,254.0,9.0,6.0,3.0,6.0,31.0,7.0,,,,,,,,,,,,,,,,,,,,,,
330,2023-09-23,PA,784.0,759.0,25.0,46.0,20.0,4.0,68.0,14.0,,,,,,,,,,,,,,,,,,,,,,
331,2023-09-23,PR,109.0,97.0,12.0,84.0,10.0,2.0,4.0,3.0,,,,,,,,,,,,,,,,,,,,,,
332,2023-09-23,RI,53.0,53.0,0.0,1.0,0.0,0.0,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,
333,2023-09-23,SC,314.0,306.0,8.0,26.0,7.0,1.0,39.0,3.0,,,,,,,,,,,,,,,,,,,,,,
334,2023-09-23,SD,82.0,81.0,1.0,0.0,1.0,0.0,13.0,18.0,,,,,,,,,,,,,,,,,,,,,,
335,2023-09-23,TN,320.0,305.0,15.0,24.0,10.0,4.0,34.0,22.0,,,,,,,,,,,,,,,,,,,,,,
336,2023-09-23,TX,1856.0,1753.0,103.0,102.0,73.0,30.0,260.0,92.0,,,,,,,,,,,,,,,,,,,,,,
337,2023-09-23,USA,20754.0,19920.0,834.0,884.0,504.0,280.0,2692.0,511.0,,,,,,,,,,,,,,,,,,,,,,
338,2023-09-23,UT,137.0,127.0,10.0,2.0,9.0,1.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,
339,2023-09-23,VA,467.0,453.0,14.0,40.0,5.0,4.0,75.0,9.0,,,,,,,,,,,,,,,,,,,,,,
340,2023-09-23,VI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
341,2023-09-23,VT,40.0,40.0,0.0,1.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,
342,2023-09-23,WA,391.0,380.0,11.0,6.0,6.0,5.0,56.0,0.0,,,,,,,,,,,,,,,,,,,,,,
343,2023-09-23,WI,346.0,329.0,17.0,0.0,9.0,1.0,26.0,19.0,,,,,,,,,,,,,,,,,,,,,,
344,2023-09-23,WV,176.0,172.0,4.0,0.0,1.0,3.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,
345,2023-09-23,WY,35.0,35.0,0.0,0.0,0.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
346,2023-09-30,AK,21.0,20.0,1.0,7.0,1.0,0.0,2.0,3.0,,,,,,,,,,,,,,,,,,,,,,
347,2023-09-30,AL,298.0,286.0,12.0,20.0,9.0,3.0,41.0,0.0,,,,,,,,,,,,,,,,,,,,,,
348,2023-09-30,AR,210.0,204.0,6.0,10.0,3.0,3.0,22.0,2.0,,,,,,,,,,,,,,,,,,,,,,
349,2023-09-30,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
350,2023-09-30,AZ,329.0,321.0,8.0,21.0,6.0,2.0,48.0,1.0,,,,,,,,,,,,,,,,,,,,,,
351,2023-09-30,CA,2248.0,2191.0,57.0,46.0,41.0,14.0,360.0,79.0,,,,,,,,,,,,,,,,,,,,,,
352,2023-09-30,CO,342.0,321.0,21.0,8.0,16.0,4.0,49.0,2.0,,,,,,,,,,,,,,,,,,,,,,
353,2023-09-30,CT,263.0,258.0,5.0,8.0,4.0,1.0,31.0,1.0,,,,,,,,,,,,,,,,,,,,,,
354,2023-09-30,DC,61.0,56.0,5.0,0.0,3.0,2.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,
355,2023-09-30,DE,70.0,69.0,1.0,0.0,0.0,1.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,
356,2023-09-30,FL,1375.0,1304.0,71.0,168.0,26.0,28.0,122.0,73.0,,,,,,,,,,,,,,,,,,,,,,
357,2023-09-30,GA,480.0,448.0,32.0,29.0,17.0,15.0,82.0,8.0,,,,,,,,,,,,,,,,,,,,,,
358,2023-09-30,GU,2.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
359,2023-09-30,HI,91.0,62.0,29.0,10.0,7.0,22.0,2.0,18.0,,,,,,,,,,,,,,,,,,,,,,
360,2023-09-30,IA,143.0,139.0,4.0,4.0,1.0,2.0,14.0,5.0,,,,,,,,,,,,,,,,,,,,,,
361,2023-09-30,ID,124.0,116.0,8.0,2.0,5.0,3.0,21.0,2.0,,,,,,,,,,,,,,,,,,,,,,
362,2023-09-30,IL,604.0,580.0,24.0,18.0,15.0,8.0,64.0,5.0,,,,,,,,,,,,,,,,,,,,,,
363,2023-09-30,IN,409.0,397.0,12.0,12.0,9.0,3.0,45.0,15.0,,,,,,,,,,,,,,,,,,,,,,
364,2023-09-30,KS,129.0,129.0,0.0,5.0,0.0,0.0,10.0,5.0,,,,,,,,,,,,,,,,,,,,,,
365,2023-09-30,KY,284.0,274.0,10.0,14.0,7.0,3.0,29.0,18.0,,,,,,,,,,,,,,,,,,,,,,
366,2023-09-30,LA,192.0,182.0,10.0,16.0,8.0,2.0,31.0,0.0,,,,,,,,,,,,,,,,,,,,,,
367,2023-09-30,MA,604.0,593.0,11.0,8.0,7.0,4.0,74.0,1.0,,,,,,,,,,,,,,,,,,,,,,
368,2023-09-30,MD,321.0,311.0,10.0,4.0,7.0,3.0,46.0,1.0,,,,,,,,,,,,,,,,,,,,,,
369,2023-09-30,ME,66.0,65.0,1.0,0.0,1.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
370,2023-09-30,MI,574.0,556.0,18.0,12.0,11.0,6.0,49.0,11.0,,,,,,,,,,,,,,,,,,,,,,
371,2023-09-30,MN,260.0,251.0,9.0,2.0,7.0,2.0,38.0,0.0,,,,,,,,,,,,,,,,,,,,,,
372,2023-09-30,MO,430.0,419.0,11.0,12.0,10.0,1.0,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,
373,2023-09-30,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374,2023-09-30,MS,127.0,124.0,3.0,20.0,2.0,1.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
375,2023-09-30,MT,142.0,138.0,4.0,4.0,4.0,0.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,
376,2023-09-30,NC,565.0,552.0,13.0,10.0,7.0,5.0,68.0,1.0,,,,,,,,,,,,,,,,,,,,,,
377,2023-09-30,ND,40.0,38.0,2.0,3.0,2.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,
378,2023-09-30,NE,97.0,97.0,0.0,1.0,0.0,0.0,21.0,2.0,,,,,,,,,,,,,,,,,,,,,,
379,2023-09-30,NH,77.0,76.0,1.0,1.0,0.0,1.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,
380,2023-09-30,NJ,619.0,585.0,34.0,9.0,15.0,7.0,71.0,17.0,,,,,,,,,,,,,,,,,,,,,,
381,2023-09-30,NM,89.0,82.0,7.0,5.0,6.0,1.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,
382,2023-09-30,NV,195.0,183.0,12.0,3.0,5.0,7.0,15.0,2.0,,,,,,,,,,,,,,,,,,,,,,
383,2023-09-30,NY,1924.0,1837.0,87.0,48.0,58.0,25.0,220.0,31.0,,,,,,,,,,,,,,,,,,,,,,
384,2023-09-30,OH,604.0,582.0,22.0,16.0,12.0,10.0,47.0,5.0,,,,,,,,,,,,,,,,,,,,,,
385,2023-09-30,OK,167.0,163.0,4.0,26.0,1.0,2.0,26.0,6.0,,,,,,,,,,,,,,,,,,,,,,
386,2023-09-30,OR,318.0,313.0,5.0,6.0,3.0,2.0,42.0,8.0,,,,,,,,,,,,,,,,,,,,,,
387,2023-09-30,PA,704.0,681.0,23.0,60.0,13.0,6.0,83.0,18.0,,,,,,,,,,,,,,,,,,,,,,
388,2023-09-30,PR,113.0,105.0,8.0,99.0,8.0,0.0,5.0,30.0,,,,,,,,,,,,,,,,,,,,,,
389,2023-09-30,RI,71.0,68.0,3.0,0.0,1.0,2.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,
390,2023-09-30,SC,271.0,267.0,4.0,28.0,3.0,1.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,
391,2023-09-30,SD,74.0,74.0,0.0,2.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
392,2023-09-30,TN,301.0,292.0,9.0,41.0,7.0,1.0,27.0,18.0,,,,,,,,,,,,,,,,,,,,,,
393,2023-09-30,TX,1631.0,1539.0,92.0,118.0,67.0,25.0,237.0,48.0,,,,,,,,,,,,,,,,,,,,,,
394,2023-09-30,USA,19618.0,18851.0,767.0,1026.0,464.0,243.0,2362.0,506.0,,,,,,,,,,,,,,,,,,,,,,
395,2023-09-30,UT,155.0,141.0,14.0,4.0,12.0,2.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,
396,2023-09-30,VA,443.0,428.0,15.0,54.0,5.0,3.0,53.0,12.0,,,,,,,,,,,,,,,,,,,,,,
397,2023-09-30,VI,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
398,2023-09-30,VT,62.0,61.0,1.0,1.0,1.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
399,2023-09-30,WA,355.0,342.0,13.0,12.0,5.0,8.0,32.0,0.0,,,,,,,,,,,,,,,,,,,,,,
400,2023-09-30,WI,337.0,325.0,12.0,9.0,4.0,1.0,32.0,51.0,,,,,,,,,,,,,,,,,,,,,,
401,2023-09-30,WV,175.0,174.0,1.0,6.0,0.0,1.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,
402,2023-09-30,WY,31.0,29.0,2.0,2.0,2.0,0.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,
403,2023-10-07,AK,25.0,25.0,0.0,10.0,0.0,0.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,
404,2023-10-07,AL,254.0,246.0,8.0,20.0,7.0,1.0,41.0,1.0,,,,,,,,,,,,,,,,,,,,,,
405,2023-10-07,AR,186.0,184.0,2.0,17.0,2.0,0.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,
406,2023-10-07,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
407,2023-10-07,AZ,373.0,353.0,20.0,16.0,11.0,8.0,44.0,5.0,,,,,,,,,,,,,,,,,,,,,,
408,2023-10-07,CA,2049.0,1986.0,63.0,45.0,37.0,25.0,279.0,62.0,,,,,,,,,,,,,,,,,,,,,,
409,2023-10-07,CO,336.0,327.0,9.0,9.0,7.0,2.0,62.0,2.0,,,,,,,,,,,,,,,,,,,,,,
410,2023-10-07,CT,233.0,227.0,6.0,4.0,5.0,1.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,
411,2023-10-07,DC,50.0,43.0,7.0,2.0,4.0,3.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,
